course_name,course_num,last_name,first_name,a_num,a_per,b_num,b_per,c_num,c_per,d_num,d_per,f_num,f_per,i_num,i_per,s_num,s_per,u_num,u_per,w_num,w_per,o_num,o_per,total_num
EEL-4206L-003-L (93021),93021,Fan,Lingling,8,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEL-4206L-004-L (93022),93022,Fan,Lingling,6,75.00,1,12.50,1,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEL-4206L-005-L (93023),93023,Fan,Lingling,3,50.00,2,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,16.67,0,0,6
EEE-6276 -002-C (93294),93294,Wang,Jing,7,87.50,1,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEE-6276 -002I-C (93294),93294,Wang,Jing,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-3705 -701-C (93633),93633,Castellanos Mier,Alexandro,5,50.00,2,20.00,0,0.00,3,30.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEE-6542 -001-O (93679),93679,Uysal,Ismail,22,44.90,13,26.53,10,20.41,0,0.00,4,8.16,0,0.00,0,0.00,0,0.00,0,0.00,0,0,49
EGN-3000L-002-L (93681),93681,Schlaf,Rudiger,63,76.83,9,10.98,3,3.66,3,3.66,3,3.66,0,0.00,0,0.00,0,0.00,1,1.22,0,0,82
EGN-3000L-002I-L (93681),93681,Schlaf,Rudiger,4,66.67,0,0.00,0,0.00,1,16.67,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EEL-4224 -001-C (93685),93685,Miao,Zhixin,6,66.67,3,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EGS-2070 -001-C (94435),94435,Howell,Joel,33,94.29,2,5.71,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,35
EGS-3071 -001-C (94436),94436,Howell,Joel,24,92.31,0,0.00,1,3.85,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.85,0,0,26
EGS-3072 -001-C (94451),94451,Howell,Joel,27,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,27
EEL-6935 -014-O (95739),95739,Fan,Lingling,9,90.00,0,0.00,1,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEL-4935 -018-C (95978),95978,Castellanos Mier,Alexandro,14,50.00,6,21.43,6,21.43,0,0.00,1,3.57,1,3.57,0,0.00,0,0.00,0,0.00,0,0,28
EEL-6787 -701-C (95982),95982,Ghani,Nasir,12,92.31,0,0.00,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EEL-6787 -702-C (95983),95983,Ghani,Nasir,7,50.00,4,28.57,3,21.43,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
EEL-3163C-001-L (95988),95988,Jeong,Chung Seop,17,51.52,7,21.21,5,15.15,0,0.00,1,3.03,0,0.00,0,0.00,0,0.00,3,9.09,0,0,33
EEL-4835 -001-C (96003),96003,Lu,Zhuo,18,75.00,4,16.67,0,0.00,0,0.00,1,4.17,0,0.00,0,0.00,0,0.00,1,4.17,0,0,24
EEL-6787 -300-O (96033),96033,Ghani,Nasir,6,85.71,1,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EEL-6787 -301-O (96034),96034,Ghani,Nasir,20,76.92,2,7.69,2,7.69,0,0.00,1,3.85,1,3.85,0,0.00,0,0.00,0,0.00,0,0,26
EEL-4421 -001-C (96297),96297,Mumcu,Gokhan,3,16.67,9,50.00,1,5.56,2,11.11,2,11.11,0,0.00,0,0.00,0,0.00,1,5.56,0,0,18
EEL-4421 -701-C (96298),96298,Mumcu,Gokhan,2,28.57,1,14.29,2,28.57,1,14.29,1,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EEL-6935 -025-C (96350),96350,Stefanakos,Elias,11,84.62,2,15.38,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EEL-6935 -048-C (96636),96636,Takshi,Arash,7,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EEL-6935 -047-C (96658),96658,Chen,Kwang-Cheng,8,80.00,2,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EGN-3000L-701-L (96736),96736,Castellanos Mier,Alexandro,44,65.67,5,7.46,2,2.99,0,0.00,10,14.93,0,0.00,0,0.00,0,0.00,6,8.96,0,0,67
EGN-3000L-701I-L (96736),96736,Castellanos Mier,Alexandro,10,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEE-6542 -701-C (96803),96803,Uysal,Ismail,8,53.33,5,33.33,2,13.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EGN-3443 -001-C (80722),80722,Silva Sotillo,Walter,7,6.93,29,28.71,23,22.77,23,22.77,10,9.90,0,0.00,0,0.00,0,0.00,9,8.91,0,0,101
EGN-4450 -001-C (80723),80723,Yalcin,Ali,27,19.15,37,26.24,54,38.30,12,8.51,3,2.13,0,0.00,0,0.00,0,0.00,8,5.67,0,0,141
EIN-4312C-001-C (80740),80740,Anzalone,Patricia,20,44.44,17,37.78,5,11.11,2,4.44,1,2.22,0,0.00,0,0.00,0,0.00,0,0.00,0,0,45
EIN-6386 -901-C (80742),80742,Chilton,Jamie,38,82.61,8,17.39,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,46
ESI-4244 -001-C (80743),80743,Das,Tapas,15,42.86,15,42.86,3,8.57,2,5.71,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,35
ESI-4312 -001-C (80744),80744,Charkhgard,Hadi,23,50.00,14,30.43,6,13.04,2,4.35,0,0.00,0,0.00,0,0.00,0,0.00,1,2.17,0,0,46
ESI-4523 -001-C (80745),80745,Yalcin,Ali,3,6.67,12,26.67,23,51.11,3,6.67,2,4.44,0,0.00,0,0.00,0,0.00,2,4.44,0,0,45
ESI-6491 -001-C (80930),80930,Charkhgard,Hadi,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EIN-6108 -701-O (80933),80933,Lovins,Sandra,15,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EIN-6386 -701-C (80934),80934,Chilton,Jamie,20,95.24,1,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
ESI-6247 -001-C (81412),81412,Das,Tapas,13,39.39,6,18.18,10,30.30,2,6.06,2,6.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0,33
ESI-6247 -001I-C (81412),81412,Das,Tapas,5,45.45,5,45.45,1,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EIN-6935 -002-C (81426),81426,Jiang,Lin,15,88.24,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.88,0,0,17
EIN-6934 -901-C (81607),81607,Gonzalez,Gibert,9,36.00,14,56.00,0,0.00,0,0.00,1,4.00,0,0.00,0,0.00,0,0.00,1,4.00,0,0,25
EIN-6934 -701-C (81716),81716,Silva Sotillo,Walter,2,22.22,3,33.33,3,33.33,1,11.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EGN-3615 -003-C (82020),82020,Chilton,Jamie,49,48.51,26,25.74,14,13.86,5,4.95,2,1.98,0,0.00,0,0.00,0,0.00,5,4.95,0,0,101
EIN-6936 -001-C (82651),82651,Das,Tapas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,13,100.00,0,0.00,0,0.00,0,0,13
EIN-4621 -001-C (82757),82757,Lai-Yuen,Susana,3,18.75,10,62.50,3,18.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EIN-5182 -901-C (82759),82759,Reeves,Kingsley,10,38.46,16,61.54,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,26
EIN-5182 -901I-C (82759),82759,Reeves,Kingsley,2,28.57,4,57.14,0,0.00,0,0.00,1,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EIN-6183 -001-C (82760),82760,Anzalone,Patricia,15,93.75,1,6.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EIN-6108 -901-C (82761),82761,Lovins,Sandra,32,94.12,1,2.94,0,0.00,0,0.00,1,2.94,0,0.00,0,0.00,0,0.00,0,0.00,0,0,34
EIN-5182 -701-C (82961),82961,Reeves,Kingsley,7,38.89,10,55.56,0,0.00,0,0.00,1,5.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
ESI-4312 -701-C (82963),82963,Charkhgard,Hadi,5,45.45,2,18.18,2,18.18,2,18.18,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EIN-6183 -701-C (82965),82965,Anzalone,Patricia,16,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
ESI-4244 -701-C (82982),82982,Das,Tapas,7,36.84,10,52.63,1,5.26,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.26,0,0,19
ESI-6247 -701-C (82983),82983,Das,Tapas,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
ESI-4523 -701-C (83714),83714,Yalcin,Ali,2,15.38,6,46.15,5,38.46,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EIN-4312C-701-C (83716),83716,Anzalone,Patricia,4,28.57,4,28.57,5,35.71,0,0.00,1,7.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
ESI-6324 -001-C (84540),84540,Weng,Michael,18,37.50,16,33.33,13,27.08,0,0.00,1,2.08,0,0.00,0,0.00,0,0.00,0,0.00,0,0,48
ESI-6213 -001-C (86031),86031,Savachkin,Aliaksei,5,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EIN-4621 -003-C (86181),86181,Lai-Yuen,Susana,3,18.75,8,50.00,4,25.00,0,0.00,1,6.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
ESI-6324 -701-C (86477),86477,Weng,Michael,4,57.14,2,28.57,0,0.00,1,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EGN-4450 -701-C (86909),86909,Yalcin,Ali,5,16.67,7,23.33,13,43.33,2,6.67,1,3.33,0,0.00,0,0.00,0,0.00,2,6.67,0,0,30
ESI-4606 -001-C (87818),87818,Li,Mingyang,35,81.40,7,16.28,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.33,0,0,43
ESI-4606 -701-C (87819),87819,Li,Mingyang,12,85.71,2,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
EIN-6934 -001-C (88679),88679,Silva Sotillo,Walter,11,20.75,24,45.28,16,30.19,2,3.77,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,53
EIN-6934 -001I-C (88679),88679,Silva Sotillo,Walter,0,0.00,3,33.33,4,44.44,2,22.22,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EIN-4621 -703-C (88681),88681,Lai-Yuen,Susana,0,0.00,4,66.67,1,16.67,0,0.00,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EGN-3615 -701-O (88792),88792,Weng,Michael,22,22.22,31,31.31,28,28.28,3,3.03,2,2.02,0,0.00,0,0.00,0,0.00,13,13.13,0,0,99
EGN-3443 -701-O (88793),88793,Silva Sotillo,Walter,8,13.33,11,18.33,15,25.00,3,5.00,7,11.67,1,1.67,0,0.00,0,0.00,15,25.00,0,0,60
EGS-3720 -002-C (88796),88796,Chilton,Jamie,45,60.00,15,20.00,9,12.00,1,1.33,5,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,75
ESI-4326 -001-C (89007),89007,Weng,Michael,6,40.00,7,46.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,13.33,0,0,15
ESI-4326 -701-C (89008),89008,Weng,Michael,3,50.00,3,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EIN-4180 -901-C (89018),89018,Reeves,Kingsley,1,11.11,6,66.67,2,22.22,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EIN-4180 -701-C (89019),89019,Reeves,Kingsley,4,36.36,5,45.45,2,18.18,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EGS-3720 -702-O (89581),89581,Chilton,Jamie,21,95.45,1,4.55,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
EIN-6935 -001-C (90633),90633,Shah,Ankit,10,90.91,1,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EIN-4621 -004-C (91153),91153,Lai-Yuen,Susana,1,14.29,3,42.86,3,42.86,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EIN-4621 -704-C (91236),91236,Lai-Yuen,Susana,1,20.00,2,40.00,2,40.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
ESI-4007 -001-C (91501),91501,Savachkin,Aliaksei,28,58.33,10,20.83,7,14.58,1,2.08,2,4.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0,48
ESI-4007 -701-O (91568),91568,Savachkin,Aliaksei,8,61.54,2,15.38,2,15.38,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EIN-6518 -701-C (91636),91636,Cooley,Mack,15,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EIN-6518 -901-C (91638),91638,Cooley,Mack,4,66.67,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,16.67,0,0,6
EGN-3443 -003-C (92297),92297,Reeves,Kingsley,25,25.25,25,25.25,25,25.25,10,10.10,11,11.11,0,0.00,0,0.00,0,0.00,3,3.03,0,0,99
EGN-3443 -703-C (92298),92298,Reeves,Kingsley,15,26.79,14,25.00,15,26.79,6,10.71,2,3.57,0,0.00,0,0.00,0,0.00,4,7.14,0,0,56
EGN-3615 -001-C (92299),92299,Weng,Michael,19,24.05,33,41.77,19,24.05,1,1.27,1,1.27,0,0.00,0,0.00,0,0.00,6,7.59,0,0,79
EIN-4890 -901-C (92300),92300,Lai-Yuen,Susana,7,12.28,28,49.12,22,38.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,57
EGN-3443 -005-C (93198),93198,Li,Mingyang,57,76.00,12,16.00,2,2.67,2,2.67,1,1.33,0,0.00,0,0.00,0,0.00,1,1.33,0,0,75
EGN-3615 -002-C (93199),93199,Weng,Michael,15,32.61,14,30.43,10,21.74,2,4.35,1,2.17,0,0.00,0,0.00,0,0.00,4,8.70,0,0,46
EGN-3000L-004-L (93683),93683,Silva Sotillo,Walter,65,78.31,7,8.43,2,2.41,1,1.20,7,8.43,0,0.00,0,0.00,0,0.00,1,1.20,0,0,83
EGN-3000L-004I-L (93683),93683,Silva Sotillo,Walter,3,60.00,1,20.00,0,0.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EGN-3343 -002-C (80717),80717,Yucelen,Gulfem,27,18.75,46,31.94,31,21.53,13,9.03,12,8.33,0,0.00,0,0.00,0,0.00,15,10.42,0,0,144
EML-3303 -001-L (80732),80732,Goni Rodrigo,Miguel,17,73.91,3,13.04,1,4.35,1,4.35,0,0.00,1,4.35,0,0.00,0,0.00,0,0.00,0,0,23
EML-3303 -002-L (80733),80733,Goni Rodrigo,Miguel,11,68.75,5,31.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EML-4302 -001-L (80735),80735,Gaines,Jonathan,16,61.54,10,38.46,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,26
EML-4302 -002-L (80736),80736,Gaines,Jonathan,10,41.67,13,54.17,1,4.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
EML-4501 -001-C (80737),80737,Gaines,Jonathan,28,39.44,17,23.94,16,22.54,4,5.63,5,7.04,0,0.00,0,0.00,0,0.00,1,1.41,0,0,71
EML-4551 -001-C (80738),80738,Carey,Stephanie,15,75.00,5,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-4551 -002-C (80739),80739,Carey,Stephanie,19,95.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-4106C-001-C (81210),81210,Pyrtle,Frank,15,15.31,38,38.78,33,33.67,3,3.06,4,4.08,3,3.06,0,0.00,0,0.00,2,2.04,0,0,98
EML-3701 -001-C (81527),81527,Guldiken,Rasim,27,21.09,40,31.25,41,32.03,9,7.03,7,5.47,0,0.00,0,0.00,0,0.00,4,3.13,0,0,128
EML-3262 -001-C (81820),81820,Lusk,Craig,37,31.09,36,30.25,34,28.57,3,2.52,7,5.88,1,0.84,0,0.00,0,0.00,1,0.84,0,0,119
EGN-3365 -002-C (81821),81821,Volinsky,Alexei,32,47.06,26,38.24,6,8.82,1,1.47,1,1.47,0,0.00,0,0.00,0,0.00,2,2.94,0,0,68
EML-4325 -001-C (82325),82325,Wilkinson,Stuart,13,21.67,10,16.67,19,31.67,9,15.00,8,13.33,0,0.00,0,0.00,0,0.00,1,1.67,0,0,60
EML-6930 -015-O (83523),83523,Guldiken,Rasim,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
EML-4220 -001-C (83524),83524,Hess,Daniel,9,13.43,29,43.28,20,29.85,4,5.97,3,4.48,0,0.00,0,0.00,0,0.00,2,2.99,0,0,67
EML-6930 -002-C (83525),83525,Yucelen,Tansel,2,25.00,2,25.00,4,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EML-6930 -004-C (83528),83528,Wang,Cai Mike,8,47.06,5,29.41,4,23.53,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
EML-4302 -003-L (83764),83764,Gaines,Jonathan,18,72.00,6,24.00,0,0.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-3303 -003-L (83765),83765,Goni Rodrigo,Miguel,14,63.64,8,36.36,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
EML-4551 -003-C (83766),83766,Carey,Stephanie,13,68.42,6,31.58,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,19
EML-4551 -004-C (83795),83795,Carey,Stephanie,16,80.00,4,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-4312 -001-C (84317),84317,Hess,Daniel,19,15.45,52,42.28,36,29.27,13,10.57,1,0.81,0,0.00,0,0.00,0,0.00,2,1.63,0,0,123
EML-4930 -001-C (84382),84382,Yucelen,Gulfem,15,32.61,28,60.87,1,2.17,0,0.00,2,4.35,0,0.00,0,0.00,0,0.00,0,0.00,0,0,46
EML-4123 -001-C (85202),85202,Pyrtle,Frank,19,17.27,42,38.18,36,32.73,9,8.18,1,0.91,0,0.00,0,0.00,0,0.00,3,2.73,0,0,110
EML-3022 -901-C (86543),86543,Baksh,Nicholas,22,35.48,16,25.81,14,22.58,3,4.84,5,8.06,0,0.00,0,0.00,0,0.00,2,3.23,0,0,62
EML-3022 -902-C (86544),86544,Baksh,Nicholas,27,42.19,15,23.44,4,6.25,1,1.56,10,15.63,0,0.00,0,0.00,0,0.00,7,10.94,0,0,64
EGN-3000L-005-L (87069),87069,Gaines,Jonathan,59,71.95,16,19.51,2,2.44,2,2.44,3,3.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0,82
EGN-3000L-005I-L (87069),87069,Gaines,Jonathan,3,50.00,1,16.67,1,16.67,0,0.00,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EML-3500 -002-C (87798),87798,Gallant,Nathan,22,26.19,23,27.38,19,22.62,5,5.95,11,13.10,0,0.00,0,0.00,0,0.00,4,4.76,0,0,84
EML-4450 -001-C (87800),87800,Wilkinson,Stuart,18,24.32,27,36.49,27,36.49,1,1.35,0,0.00,0,0.00,0,0.00,0,0.00,1,1.35,0,0,74
EML-6290 -901-C (87961),87961,Kumar,Ashok,13,50.00,9,34.62,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,15.38,0,0,26
EML-3035 -901-C (88661),88661,Goni Rodrigo,Miguel,10,37.04,1,3.70,8,29.63,0,0.00,7,25.93,0,0.00,0,0.00,0,0.00,1,3.70,0,0,27
EML-3041 -001-C (88855),88855,Kaw,Autar,30,36.14,21,25.30,23,27.71,3,3.61,6,7.23,0,0.00,0,0.00,0,0.00,0,0.00,0,0,83
EML-4930 -801-O (88992),88992,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,100.00,0,0.00,0,0.00,0,0,7
EML-4930 -802-O (88993),88993,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,11,100.00,0,0.00,0,0.00,0,0,11
EML-4593 -001-C (89578),89578,Reed,Kyle,10,83.33,1,8.33,0,0.00,1,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
EML-6594 -001-C (89579),89579,Reed,Kyle,10,90.91,1,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EML-4930 -004-C (90455),90455,Alqasemi,Redwan,4,66.67,2,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EML-4930 -003-C (90456),90456,Carey,Stephanie,7,20.59,8,23.53,17,50.00,1,2.94,1,2.94,0,0.00,0,0.00,0,0.00,0,0.00,0,0,34
EML-3303 -004-L (90944),90944,Goni Rodrigo,Miguel,20,80.00,4,16.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-3035 -902-C (91101),91101,Goni Rodrigo,Miguel,4,33.33,2,16.67,3,25.00,0,0.00,3,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
EML-4551 -006-C (91230),91230,Carey,Stephanie,12,85.71,2,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
EML-4302 -004-L (91232),91232,Gaines,Jonathan,19,76.00,5,20.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EMA-6510 -901-C (91234),91234,Kumar,Ashok,12,60.00,6,30.00,2,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-4601 -001-C (91475),91475,Pyrtle,Frank,4,17.39,9,39.13,7,30.43,1,4.35,2,8.70,0,0.00,0,0.00,0,0.00,0,0.00,0,0,23
EML-6801 -001-C (91961),91961,Alqasemi,Redwan,10,66.67,1,6.67,2,13.33,0,0.00,2,13.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EML-4930 -002-C (92739),92739,Mujumdar,Ajit,23,58.97,9,23.08,3,7.69,0,0.00,3,7.69,0,0.00,0,0.00,0,0.00,1,2.56,0,0,39
EML-6069 -901-C (92740),92740,Mao,Wenbin,17,58.62,5,17.24,2,6.90,4,13.79,1,3.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0,29
EML-6105 -001-C (93026),93026,Yucelen,Gulfem,6,26.09,3,13.04,9,39.13,2,8.70,2,8.70,0,0.00,0,0.00,0,0.00,1,4.35,0,0,23
EML-4536 -001-C (93117),93117,Mujumdar,Ajit,40,54.79,25,34.25,7,9.59,0,0.00,1,1.37,0,0.00,0,0.00,0,0.00,0,0.00,0,0,73
EML-6653 -001-C (93292),93292,Volinsky,Alexei,22,91.67,1,4.17,0,0.00,0,0.00,1,4.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
EML-4930 -901-C (93859),93859,Goni Rodrigo,Miguel,9,34.62,5,19.23,5,19.23,4,15.38,3,11.54,0,0.00,0,0.00,0,0.00,0,0.00,0,0,26
EML-4930 -902-C (93860),93860,Goni Rodrigo,Miguel,19,67.86,3,10.71,1,3.57,1,3.57,3,10.71,0,0.00,0,0.00,0,0.00,1,3.57,0,0,28
EGN-4930 -803-O (95937),95937,Pitts,Arias,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,87,100.00,0,0.00,0,0.00,0,0,87
EML-6713 -001-C (96221),96221,Murphy,David,8,61.54,4,30.77,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EML-4220 -002-C (96789),96789,Baksh,Nicholas,19,40.43,15,31.91,10,21.28,1,2.13,0,0.00,0,0.00,0,0.00,0,0.00,2,4.26,0,0,47
BME-6000 -001-C (82343),82343,Jaroszeski,Mark,25,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
BME-6931 -003-C (88012),88012,Heller,Loree,9,47.37,5,26.32,2,10.53,3,15.79,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,19
BME-4100 -001-C (88075),88075,Frisina,Robert,21,56.76,13,35.14,0,0.00,2,5.41,0,0.00,1,2.70,0,0.00,0,0.00,0,0.00,0,0,37
BME-3053 -001-C (92695),92695,Zekri,Souheil,3,42.86,2,28.57,2,28.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
BME-4508 -001-C (92748),92748,Passaglia,Christopher,4,12.50,4,12.50,13,40.63,10,31.25,1,3.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0,32
BME-4503 -001-C (93029),93029,Jaroszeski,Mark,29,96.67,1,3.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
EGN-3000L-006-L (93982),93982,Akintewe,Olukemi,60,81.08,9,12.16,1,1.35,0,0.00,3,4.05,0,0.00,0,0.00,0,0.00,1,1.35,0,0,74
EGN-3000L-006I-L (93982),93982,Akintewe,Olukemi,3,50.00,3,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
BME-4057C-001-C (94046),94046,Akintewe,Olukemi,7,58.33,4,33.33,1,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
BME-4882 -001-C (94126),94126,Zekri,Souheil,7,50.00,7,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
